id,name,businessUrl,categoryId,categoryName
95738,Freshfarm-GR-KLFIX,https://www.freshfarm.it,1686,"Food, Beverages & Tobacco"
95745,Freshfarm-HU-KLFIX,https://www.freshfarm.it,1686,"Food, Beverages & Tobacco"
97382,Freshfarm-NL-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97383,Freshfarm-PL-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97386,Freshfarm-RO-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97880,Freshfarm-SE-KLFIX,https://www.freshfarm.it,4378,Sporting Goods
112851,Freshfarm-SE-KLFIX,https://www.freshfarm.it/,1686,"Food, Beverages & Tobacco"
101822,Fressnapf-DE-KLTESTED,https://www.fressnapf.de,126,Apparel & Accessories
109545,frostnyc-US-KLFIX,https://www.frostnyc.com,4074,Luggage & Bags
109746,funnyfuzzy-US-KLFIX,https://funnyfuzzy.com,4074,Luggage & Bags
96215,Futbolemotion-ES-KLWL1,https://www.futbolemotion.com,4378,Sporting Goods
98151,futbolemotion-ES-KLWL2,https://www.futbolemotion.com,5179,Toys & Games
102621,Futbolemotion-ES-KLWL8,https://www.futbolemotion.com,5179,Toys & Games
